Country,Year,Renewables_equivalent_primary_energy,CO2,CO2_per_capita,Total_GHG,UN_Region,Region_Canonical,Renewables_grow_yoy,CO2_grow_yoy,CO2_per_renewable_unit,CO2_lag1,Renewables_lag1,CO2_lag2,Renewables_lag2
Trinidad and Tobago,2007,0.030767666,45.582,33.384,67.097,Latin America and the Caribbean,South America,-0.2543080850090256,0.06681957544409878,1481.4903411913012,42.727,0.04126056,38.227,0.04065795
Trinidad and Tobago,2008,0.032934166,44.465,32.406,65.623,Latin America and the Caribbean,South America,0.0704148309462278,-0.02450528717476186,1350.1176862957454,45.582,0.030767666,42.727,0.04126056
Trinidad and Tobago,2009,0.032201733,44.439,32.224,66.13,Latin America and the Caribbean,South America,-0.02223930613576175,-0.0005847295625773796,1380.0188952563515,44.465,0.032934166,45.582,0.030767666
Trinidad and Tobago,2010,0.004915699,47.112,33.975,69.452,Latin America and the Caribbean,South America,-0.8473467561512916,0.060149868358873926,9583.987953696922,44.439,0.032201733,44.465,0.032934166
Trinidad and Tobago,2011,0.004953476,47.064,33.738,68.648,Latin America and the Caribbean,South America,0.007684970133443825,-0.0010188487009679115,9501.20682930532,47.112,0.004915699,44.439,0.032201733
Trinidad and Tobago,2012,0.007104995,46.176,32.893,67.549,Latin America and the Caribbean,South America,0.43434529611125594,-0.018867924528301883,6499.089724904803,47.064,0.004953476,47.112,0.004915699
Trinidad and Tobago,2013,0.006968472,45.824,32.438,67.022,Latin America and the Caribbean,South America,-0.019215073339249433,-0.007623007623007716,6575.903584028177,46.176,0.007104995,47.064,0.004953476
Trinidad and Tobago,2014,0.00692527,46.892,32.996,68.195,Latin America and the Caribbean,South America,-0.006199637452801721,0.023306564245810124,6771.143940958259,45.824,0.006968472,46.176,0.007104995
Trinidad and Tobago,2015,0.007144827,45.56,31.878,66.042,Latin America and the Caribbean,South America,0.03170374584673241,-0.0284056982001194,6376.641449820969,46.892,0.00692527,45.824,0.006968472
Trinidad and Tobago,2016,0.008027764,39.893,27.761,58.166,Latin America and the Caribbean,South America,0.12357709990738752,-0.12438542581211587,4969.378770975331,45.56,0.007144827,46.892,0.00692527
Trinidad and Tobago,2017,0.007551941,40.318,27.897,58.818,Latin America and the Caribbean,South America,-0.05927217093078463,0.01065349810743732,5338.759929400931,39.893,0.008027764,45.56,0.007144827
Trinidad and Tobago,2018,0.008018911,40.324,27.422,59.732,Latin America and the Caribbean,South America,0.06183443435270486,0.00014881690560053507,5028.612987474234,40.318,0.007551941,39.893,0.008027764
Trinidad and Tobago,2019,0.007931608,40.783,27.465,60.314,Latin America and the Caribbean,South America,-0.010887139163908932,0.011382799325463822,5141.832526267058,40.324,0.008018911,40.318,0.007551941
Trinidad and Tobago,2020,0.009120251,35.066,23.677,52.389,Latin America and the Caribbean,South America,0.14986154131671658,-0.14018095775200445,3844.8503226501116,40.783,0.007931608,40.324,0.008018911
Trinidad and Tobago,2021,0.008899091,36.413,24.476,51.881,Latin America and the Caribbean,South America,-0.024249332611569585,0.03841327781896986,4091.7662264606574,35.066,0.009120251,40.783,0.007931608
Trinidad and Tobago,2022,0.008880703,36.306,24.27,52.27,Latin America and the Caribbean,South America,-0.0020662784547319513,-0.002938510971356334,4088.189865149189,36.413,0.008899091,35.066,0.009120251
Trinidad and Tobago,2023,0.009318239,34.318,22.834,48.554,Latin America and the Caribbean,South America,0.04926817167514774,-0.054756789511375525,3682.8847167367135,36.306,0.008880703,36.413,0.008899091
Turkey,1992,12.401254,164.065,2.829,244.94,Western Asia,Asia,0.11344307958705846,0.03755865575553674,13.22971047927895,158.126,11.137753,151.615,11.5849695
Turkey,1993,14.5921545,171.139,2.901,255.17,Western Asia,Asia,0.1766676579642672,0.04311705726388948,11.728151589951985,164.065,12.401254,158.126,11.137753
Turkey,1994,13.571032,167.566,2.791,236.249,Western Asia,Asia,-0.06997750058087715,-0.02087776602644642,12.347329223009716,171.139,14.5921545,164.065,12.401254
Turkey,1995,14.165338,181.355,2.972,250.183,Western Asia,Asia,0.043792248076638396,0.08228996335772165,12.802730157233098,167.566,13.571032,171.139,14.5921545
Turkey,1996,14.756494,199.647,3.223,271.9,Western Asia,Asia,0.041732572847891,0.10086294836094956,13.529433210896842,181.355,14.165338,167.566,13.571032
Turkey,1997,13.91742,212.108,3.375,297.777,Western Asia,Asia,-0.056861338472404044,0.062415162762275544,15.240468420152586,199.647,14.756494,181.355,14.165338
Turkey,1998,14.376533,212.135,3.328,296.961,Western Asia,Asia,0.03298836997087107,0.000127293642861126,14.755643798125737,212.108,13.91742,199.647,14.756494
Turkey,1999,12.090448,207.928,3.219,286.698,Western Asia,Asia,-0.15901504208281647,-0.019831710938788993,17.1977084720103,212.135,14.376533,212.108,13.91742
Turkey,2000,10.095571,229.937,3.514,317.786,Western Asia,Asia,-0.16499611925050262,0.10584914008695323,22.776027230158654,207.928,12.090448,212.135,14.376533
Turkey,2001,8.632096,213.581,3.224,304.604,Western Asia,Asia,-0.14496208287772916,-0.07113252760538769,24.7426580983344,229.937,10.095571,207.928,12.090448
Turkey,2002,10.917991,221.226,3.299,296.86,Western Asia,Asia,0.26481343580979644,0.035794382459113816,20.2625189927341,213.581,8.632096,229.937,10.095571
Turkey,2003,10.734353,236.766,3.49,334.44,Western Asia,Asia,-0.016819761071427908,0.07024490792221516,22.0568486987525,221.226,10.917991,213.581,8.632096
Turkey,2004,12.999957,244.769,3.568,328.69,Western Asia,Asia,0.21106106721103735,0.03380130593075026,18.828446894093574,236.766,10.734353,221.226,10.917991
Turkey,2005,10.807185,264.871,3.82,338.216,Western Asia,Asia,-0.1686753271568513,0.08212641306701407,24.50878744094785,244.769,12.999957,236.766,10.734353
Turkey,2006,10.873855,282.368,4.031,352.301,Western Asia,Asia,0.006169044020251313,0.06605857190858955,25.96760762397512,264.871,10.807185,244.769,12.999957
Turkey,2007,8.325992,313.693,4.434,383.897,Western Asia,Asia,-0.2343109228511877,0.11093679170444237,37.67635135849278,282.368,10.873855,264.871,10.807185
Turkey,2008,7.7843437,310.622,4.341,378.406,Western Asia,Asia,-0.065055106947016,-0.00978982635889225,39.90342821065314,313.693,8.325992,282.368,10.873855
Turkey,2009,8.471884,316.412,4.366,395.25,Western Asia,Asia,0.0883234767755694,0.018640019058534074,37.34848116428412,310.622,7.7843437,313.693,8.325992
Turkey,2010,11.710368,316.193,4.311,390.87,Western Asia,Asia,0.3822625522256917,-0.0006921355700795218,27.001115592609896,316.412,8.471884,310.622,7.7843437
Turkey,2011,11.392329,342.057,4.609,427.091,Western Asia,Asia,-0.027158753678791392,0.0817981422738645,30.025203801610715,316.193,11.710368,316.412,8.471884
Turkey,2012,12.031112,356.107,4.736,459.346,Western Asia,Asia,0.05607132659177938,0.041075025507444796,29.598843398681687,342.057,11.392329,316.193,11.710368
Turkey,2013,13.033268,347.332,4.546,462.882,Western Asia,Asia,0.08329703854473292,-0.024641470119936004,26.649647655522774,356.107,12.031112,342.057,11.392329
Turkey,2014,9.500809,364.028,4.665,483.129,Western Asia,Asia,-0.2710340184825478,0.04806928241567143,38.31547397700554,347.332,13.033268,356.107,12.031112
Turkey,2015,13.672968,384.93,4.811,510.196,Western Asia,Asia,0.4391372355764649,0.057418660103069064,28.152629334026088,364.028,9.500809,347.332,13.033268
Turkey,2016,13.98593,405.95,4.972,537.192,Western Asia,Asia,0.02288910498437513,0.054607331203075926,29.02559929872379,384.93,13.672968,364.028,9.500809
Turkey,2017,12.631601,430.901,5.186,567.014,Western Asia,Asia,-0.09683510499480552,0.061463234388471566,34.112936277832084,405.95,13.98593,384.93,13.672968
Turkey,2018,14.129833,422.059,5.0,551.631,Western Asia,Asia,0.118609826260345,-0.02051979456998243,29.870062866277333,430.901,12.631601,405.95,13.98593
Turkey,2019,18.383698,402.692,4.718,543.94,Western Asia,Asia,0.3010555751083541,-0.0458869494549341,21.90484199642531,422.059,14.129833,430.901,12.631601
Turkey,2020,18.102613,412.927,4.796,566.476,Western Asia,Asia,-0.015289905219287081,0.02541644730960635,22.810353400362697,402.692,18.383698,422.059,14.129833
Turkey,2021,15.69624,452.703,5.222,614.056,Western Asia,Asia,-0.1329295941972577,0.0963269536746203,28.841493249338694,412.927,18.102613,402.692,18.383698
Turkey,2022,18.035873,437.305,5.023,606.481,Western Asia,Asia,0.14905690789641346,-0.03401347020010903,24.246400493061802,452.703,15.69624,412.927,18.102613
Turkey,2023,18.325584,432.077,4.951,611.703,Western Asia,Asia,0.016063042803639238,-0.011955042819085104,23.57780248640371,437.305,18.035873,452.703,15.69624
Turkmenistan,1992,0.008451529,31.994,8.111,69.572,Central Asia,Asia,0.4830230720152058,0.051569433032045975,3785.587199665292,30.425,0.005698852,33.344,0.005175744
Turkmenistan,1993,0.010910505,27.516,6.824,70.236,Central Asia,Asia,0.290950430389578,-0.13996374320185034,2521.9730892383077,31.994,0.008451529,30.425,0.005698852
Turkmenistan,1994,0.008194394,34.216,8.312,65.907,Central Asia,Asia,-0.2489445722264917,0.2434946939962206,4175.537568732965,27.516,0.010910505,31.994,0.008451529
Turkmenistan,1995,0.010656185,34.569,8.248,64.683,Central Asia,Asia,0.30042380193092977,0.01031681084872571,3244.0315178462088,34.216,0.008194394,27.516,0.010910505
Turkmenistan,1996,0.008788111,31.654,7.424,62.436,Central Asia,Asia,-0.17530420126902835,-0.08432410541236379,3601.911719139642,34.569,0.010656185,34.216,0.008194394
Turkmenistan,1997,0.011278872,31.196,7.193,53.672,Central Asia,Asia,0.28342393490478224,-0.014468945472925987,2765.8794248219147,31.654,0.008788111,34.569,0.010656185
Turkmenistan,1998,0.011850688,33.446,7.583,58.795,Central Asia,Asia,0.05069797759917827,0.07212463136299507,2822.283398229706,31.196,0.011278872,31.654,0.008788111
Turkmenistan,1999,0.011266127,39.797,8.859,73.307,Central Asia,Asia,-0.049327178303909314,0.18988817795850021,3532.447308644754,33.446,0.011850688,31.196,0.011278872
Turkmenistan,2000,0.006724968,39.361,8.589,82.046,Central Asia,Asia,-0.4030807570338947,-0.010955599668316718,5852.9646535121055,39.797,0.011266127,33.446,0.011850688
Turkmenistan,2001,0.005735001,34.034,7.279,75.327,Central Asia,Asia,-0.14720768931539896,-0.1353370087142095,5934.436628694572,39.361,0.006724968,39.797,0.011266127
Turkmenistan,2002,0.006629427,30.131,6.317,74.051,Central Asia,Asia,0.15595917071330945,-0.11467943820884996,4545.038357010342,34.034,0.005735001,39.361,0.006724968
Turkmenistan,2003,0.005116591,40.568,8.341,89.492,Central Asia,Asia,-0.22820011442919574,0.3463874415054262,7928.716600564711,30.131,0.006629427,34.034,0.005735001
Turkmenistan,2004,0.004567285,49.355,9.954,99.309,Central Asia,Asia,-0.10735780913502768,0.216599290080852,10806.201058177889,40.568,0.005116591,30.131,0.006629427
Turkmenistan,2005,0.00483816,47.929,9.487,97.959,Central Asia,Asia,0.0593076630864946,-0.0288927160368756,9906.452039618367,49.355,0.004567285,40.568,0.005116591
Turkmenistan,2006,0.004684016,49.5,9.617,101.123,Central Asia,Asia,-0.031860045967888606,0.03277765027436419,10567.854593152542,47.929,0.00483816,49.355,0.004567285
Turkmenistan,2007,0.00505439,49.183,9.379,100.604,Central Asia,Asia,0.07907189044614693,-0.006404040404040412,9730.748913320896,49.5,0.004684016,47.929,0.00483816
Turkmenistan,2008,0.005372022,59.438,11.12,113.421,Central Asia,Asia,0.06284279606441134,0.20850700445275816,11064.362729713319,49.183,0.00505439,49.5,0.004684016
Turkmenistan,2009,0.003652608,52.462,9.623,91.87,Central Asia,Asia,-0.320068309474533,-0.11736599481812982,14362.888106251754,59.438,0.005372022,49.183,0.00505439
Turkmenistan,2010,0.003496813,59.184,10.636,100.644,Central Asia,Asia,-0.0426530851380712,0.12813083755861365,16925.125821712514,52.462,0.003652608,59.438,0.005372022
Turkmenistan,2011,0.003503781,65.155,11.464,114.452,Central Asia,Asia,0.001992671612694119,0.10088875371722095,18595.625696925694,59.184,0.003496813,52.462,0.003652608
Turkmenistan,2012,0.003377471,66.939,11.524,118.735,Central Asia,Asia,-0.03604962753094443,0.02738086102371251,19819.267138045005,65.155,0.003503781,59.184,0.003496813
Turkmenistan,2013,0.004780402,64.34,10.833,120.935,Central Asia,Asia,0.415379140190989,-0.038826394179775514,13459.119128474971,66.939,0.003377471,65.155,0.003503781
Turkmenistan,2014,0.005624929,62.799,10.337,120.233,Central Asia,Asia,0.17666443115035113,-0.023950885918557763,11164.4075863002,64.34,0.004780402,66.939,0.003377471
Turkmenistan,2015,0.006578811,64.323,10.348,123.861,Central Asia,Asia,0.16958116271334278,0.024267902355132875,9777.298663846703,62.799,0.005624929,64.34,0.004780402
Turkmenistan,2016,0.007302166,63.49,9.983,120.363,Central Asia,Asia,0.10995223909001184,-0.012950266623136253,8694.68045508689,64.323,0.006578811,62.799,0.005624929
Turkmenistan,2017,0.007814309,63.44,9.749,119.054,Central Asia,Asia,0.07013576519624465,-0.0007875255945818393,8118.440158944316,63.49,0.007302166,64.323,0.006578811
Turkmenistan,2018,0.006885271,62.756,9.429,119.572,Central Asia,Asia,-0.11888933493671672,-0.010781841109709922,9114.52868013474,63.44,0.007814309,63.49,0.007302166
Turkmenistan,2019,0.007138982,63.178,9.285,120.951,Central Asia,Asia,0.03684836805987746,0.006724456625661235,8849.721150718688,62.756,0.006885271,63.44,0.007814309
Turkmenistan,2020,0.005636626,64.26,9.246,120.571,Central Asia,Asia,-0.2104440100843511,0.017126214821615138,11400.43706997768,63.178,0.007138982,62.756,0.006885271
Turkmenistan,2021,0.005598412,63.435,8.944,122.305,Central Asia,Asia,-0.006779587646936314,-0.012838468720821727,11330.891688571688,64.26,0.005636626,63.178,0.007138982
Turkmenistan,2022,0.005265348,64.154,8.873,122.627,Central Asia,Asia,-0.05949258468294205,0.011334436825096494,12184.189914892613,63.435,0.005598412,64.26,0.005636626
Turkmenistan,2023,0.005623913,63.363,8.604,122.405,Central Asia,Asia,0.06809901263886076,-0.012329706643389282,11266.710562556711,64.154,0.005265348,63.435,0.005598412
Ukraine,1992,0.8673078,589.283,11.262,750.937,Eastern Europe,Europe,-0.20329631920330726,-0.0689514064879827,679.4392947924601,632.924,1.0886203,706.227,0.9160336
Ukraine,1993,1.3863738,510.32,9.748,660.271,Eastern Europe,Europe,0.5984795709204969,-0.13399843538673273,368.09697355792497,589.283,0.8673078,632.924,1.0886203
Ukraine,1994,1.781419,419.492,8.055,559.084,Eastern Europe,Europe,0.2849485470657336,-0.1779824423890891,235.4819388363995,510.32,1.3863738,589.283,0.8673078
Ukraine,1995,1.4995031,390.072,7.55,517.218,Eastern Europe,Europe,-0.15825356078496977,-0.07013244591076828,260.1341737806344,419.492,1.781419,510.32,1.3863738
Ukraine,1996,1.3958652,351.77,6.867,463.51,Eastern Europe,Europe,-0.06911482877227804,-0.09819212863266269,252.00857504005398,390.072,1.4995031,419.492,1.781419
Ukraine,1997,1.6528705,340.514,6.705,444.964,Eastern Europe,Europe,0.18411899659078812,-0.03199818062938842,206.01371976812462,351.77,1.3958652,390.072,1.4995031
Ukraine,1998,2.7375402,328.808,6.527,422.342,Eastern Europe,Europe,0.6562339275823486,-0.034377441162477984,120.1107475974234,340.514,1.6528705,351.77,1.3958652
Ukraine,1999,2.528877,298.579,5.974,397.652,Eastern Europe,Europe,-0.07622288067221816,-0.09193511106785723,118.06782219933987,328.808,2.7375402,340.514,1.6528705
Ukraine,2000,1.9846109,285.674,5.765,382.2,Eastern Europe,Europe,-0.2152204713791932,-0.04322139199340891,143.94458883602826,298.579,2.528877,328.808,2.7375402
Ukraine,2001,2.1382825,303.891,6.188,396.467,Eastern Europe,Europe,0.07743160132799831,0.06376849135728158,142.1192008071899,285.674,1.9846109,298.579,2.528877
Ukraine,2002,1.70912,295.901,6.079,390.197,Eastern Europe,Europe,-0.20070430357073954,-0.026292321918056194,173.13061692566936,303.891,2.1382825,285.674,1.9846109
Ukraine,2003,1.5928751,307.245,6.359,402.674,Eastern Europe,Europe,-0.06801447528552695,0.03833714654563525,192.88706314763786,295.901,1.70912,303.891,2.1382825
Ukraine,2004,2.0227644,310.626,6.474,400.903,Eastern Europe,Europe,0.26988261665964886,0.011004247424693636,153.56509141647936,307.245,1.5928751,295.901,1.70912
Ukraine,2005,2.0860643,313.531,6.589,405.808,Eastern Europe,Europe,0.03129375818558011,0.00935208256874831,150.29785994611962,310.626,2.0227644,307.245,1.5928751
Ukraine,2006,2.1364205,333.062,7.045,422.172,Eastern Europe,Europe,0.024139332617887144,0.062293680688672026,155.89721218271404,313.531,2.0860643,310.626,2.0227644
Ukraine,2007,1.7362435,336.82,7.157,431.724,Eastern Europe,Europe,-0.18731190793198238,0.01128318451219279,193.99352682961808,333.062,2.1364205,313.531,2.0860643
Ukraine,2008,2.01425,325.983,6.963,420.802,Eastern Europe,Europe,0.16011953392482114,-0.03217445519862239,161.83840139009556,336.82,1.7362435,333.062,2.1364205
Ukraine,2009,2.4075785,277.593,5.954,370.523,Eastern Europe,Europe,0.19527293037110582,-0.14844332373160563,115.29966727980002,325.983,2.01425,336.82,1.7362435
Ukraine,2010,2.4636333,294.366,6.336,383.074,Eastern Europe,Europe,0.023282646858659106,0.06042299337519297,119.48450282759207,277.593,2.4075785,325.983,2.01425
Ukraine,2011,1.9812615,308.376,6.659,405.589,Eastern Europe,Europe,-0.1957969150684885,0.04759381178532851,155.64628899314906,294.366,2.4636333,277.593,2.4075785
Ukraine,2012,2.0209785,304.424,6.588,409.418,Eastern Europe,Europe,0.020046318974047628,-0.012815523905881143,150.63198346741441,308.376,1.9812615,294.366,2.4636333
Ukraine,2013,2.8779476,297.479,6.449,400.642,Eastern Europe,Europe,0.42403672280531435,-0.022813575802170583,103.36498134990364,304.424,2.0209785,308.376,1.9812615
Ukraine,2014,2.1985745,257.639,5.604,354.97,Eastern Europe,Europe,-0.23606166422210062,-0.13392541994560958,117.18456663624545,297.479,2.8779476,304.424,2.0209785
Ukraine,2015,1.8503942,223.788,4.888,312.215,Eastern Europe,Europe,-0.15836638694754257,-0.1313892694817167,120.94071630790889,257.639,2.1985745,297.479,2.8779476
Ukraine,2016,2.277203,233.961,5.129,324.641,Eastern Europe,Europe,0.2306583105372899,0.04545820151214541,102.7405110567657,223.788,1.8503942,257.639,2.1985745
Ukraine,2017,2.8698545,223.081,4.91,307.026,Eastern Europe,Europe,0.26025413632425387,-0.046503477075239164,77.73251222318065,233.961,2.277203,223.788,1.8503942
Ukraine,2018,3.282194,231.664,5.124,316.052,Eastern Europe,Europe,0.14367958375590106,0.03847481408098408,70.58205578341804,223.081,2.8698545,233.961,2.277203
Ukraine,2019,3.2199564,221.943,4.937,307.077,Eastern Europe,Europe,-0.018962194190837,-0.04196163409075204,68.92733081727442,231.664,3.282194,223.081,2.8698545
Ukraine,2020,4.7072678,206.824,4.629,292.397,Eastern Europe,Europe,0.46190420466562854,-0.0681210941548055,43.937164569222084,221.943,3.2199564,231.664,3.282194
Ukraine,2021,5.8901844,210.153,4.744,292.236,Eastern Europe,Europe,0.25129579413348857,0.01609581093103296,35.6785094877505,206.824,4.7072678,221.943,3.2199564
Ukraine,2022,7.502861,141.126,3.438,219.192,Eastern Europe,Europe,0.273790511550029,-0.3284606929237269,18.809624755143403,210.153,5.8901844,206.824,4.7072678
Ukraine,2023,8.776944,136.461,3.616,214.935,Eastern Europe,Europe,0.1698129553512986,-0.033055567365332994,15.547666704948785,141.126,7.502861,210.153,5.8901844
United Arab Emirates,2009,0.001801818,168.013,25.05,209.561,Western Asia,Asia,inf,0.09323677155722132,93246.37671507333,153.684,0.0,133.125,0.0
United Arab Emirates,2010,0.004933649,184.842,26.641,228.651,Western Asia,Asia,1.7381505790262946,0.10016486819472314,37465.575682420866,168.013,0.001801818,153.684,0.0
United Arab Emirates,2011,0.005251749,197.573,27.443,243.8,Western Asia,Asia,0.06447560416235532,0.06887503922268734,37620.41940694424,184.842,0.004933649,168.013,0.001801818
United Arab Emirates,2012,0.005816928,207.392,27.663,255.651,Western Asia,Asia,0.10761729092536587,0.04969808627697092,35653.183260992744,197.573,0.005251749,184.842,0.004933649
United Arab Emirates,2013,0.019638853,213.335,27.239,263.195,Western Asia,Asia,2.3761554208681974,0.02865587872241937,10862.905282706683,207.392,0.005816928,197.573,0.005251749
United Arab Emirates,2014,0.06980533,209.98,25.493,259.397,Western Asia,Asia,2.5544504559405783,-0.015726439637190448,3008.0797555143713,213.335,0.019638853,207.392,0.005816928
United Arab Emirates,2015,0.062221255,225.684,26.017,279.211,Western Asia,Asia,-0.1086460733012794,0.07478807505476714,3627.1206680096693,209.98,0.06980533,213.335,0.019638853
United Arab Emirates,2016,0.0625434,226.605,25.092,281.606,Western Asia,Asia,0.005177410838145269,0.0040809273142978775,3623.1640748664126,225.684,0.062221255,209.98,0.06980533
United Arab Emirates,2017,0.15372168,212.913,23.057,264.41,Western Asia,Asia,1.4578401557958154,-0.060422320778447,1385.0551203968107,226.605,0.0625434,225.684,0.062221255
United Arab Emirates,2018,0.26315713,209.702,22.436,259.378,Western Asia,Asia,0.7119064142416347,-0.015081277329237808,796.8699157039749,212.913,0.15372168,226.605,0.0625434
United Arab Emirates,2019,0.7439356,219.776,23.436,272.555,Western Asia,Asia,1.8269634951559168,0.048039599050080595,295.4234210595648,209.702,0.26315713,212.913,0.15372168
United Arab Emirates,2020,1.0817803,217.38,23.007,268.938,Western Asia,Asia,0.45413164795447325,-0.010902009318578987,200.94653230420263,219.776,0.7439356,209.702,0.26315713
United Arab Emirates,2021,1.2428938,216.232,22.089,268.191,Western Asia,Asia,0.14893366055935764,-0.00528107461588001,173.97463886295031,217.38,1.0817803,219.776,0.7439356
United Arab Emirates,2022,1.411247,225.977,22.064,280.134,Western Asia,Asia,0.1354526026278351,0.04506733508453875,160.12576111764986,216.232,1.2428938,217.38,1.0817803
United Arab Emirates,2023,2.514485,229.384,21.554,283.849,Western Asia,Asia,0.7817469231112628,0.015076755599020997,91.2250421060376,225.977,1.411247,216.232,1.2428938
United Kingdom,1992,0.70368606,593.846,10.289,779.766,Northern Europe,Europe,0.21750322289193647,-0.025544253240413317,843.9075800364725,609.413,0.5779747,601.945,0.64315045
United Kingdom,1993,0.63459617,579.613,10.017,758.459,Northern Europe,Europe,-0.09818283170196662,-0.023967493255827144,913.3572300003009,593.846,0.70368606,609.413,0.5779747
United Kingdom,1994,0.7848496,574.017,9.896,750.514,Northern Europe,Europe,0.2367701494321972,-0.00965471788935035,731.3719724135682,579.613,0.63459617,593.846,0.70368606
United Kingdom,1995,0.75174713,566.159,9.735,750.881,Northern Europe,Europe,-0.0421768323510644,-0.013689490032525287,753.124258685231,574.017,0.7848496,579.613,0.63459617
United Kingdom,1996,0.61532766,586.761,10.065,776.404,Northern Europe,Europe,-0.18146989134497926,0.036389070914707666,953.5748807391494,566.159,0.75174713,574.017,0.7848496
United Kingdom,1997,0.78752273,562.708,9.628,744.276,Northern Europe,Europe,0.27984288890897546,-0.040992840355783655,714.529217461444,586.761,0.61532766,566.159,0.75174713
United Kingdom,1998,0.9433471,568.544,9.698,737.037,Northern Europe,Europe,0.19786650475472634,0.010371276043702915,602.6880243761814,562.708,0.78752273,586.761,0.61532766
United Kingdom,1999,1.0599864,561.65,9.546,712.124,Northern Europe,Europe,0.1236440966426886,-0.01212571058704337,529.865288837668,568.544,0.9433471,562.708,0.78752273
United Kingdom,2000,1.0869671,569.034,9.635,714.314,Northern Europe,Europe,0.025453817143314295,0.013146977655123404,523.5061852378052,561.65,1.0599864,568.544,0.9433471
United Kingdom,2001,1.0432147,577.971,9.749,719.587,Northern Europe,Europe,-0.04025181626932406,0.015705564166640373,554.0288111354259,569.034,1.0869671,561.65,1.0599864
United Kingdom,2002,1.2373027,560.273,9.41,696.095,Northern Europe,Europe,0.1860479918467406,-0.030620913506040903,452.8180533348872,577.971,1.0432147,569.034,1.0869671
United Kingdom,2003,1.194247,571.619,9.556,705.014,Northern Europe,Europe,-0.034798032850005156,0.02025084200023919,478.64386513007776,560.273,1.2373027,577.971,1.0432147
United Kingdom,2004,1.5487816,573.43,9.53,705.418,Northern Europe,Europe,0.29686873820909754,0.0031681941992829366,370.24587585493003,571.619,1.194247,560.273,1.2373027
United Kingdom,2005,1.8603446,570.338,9.412,710.881,Northern Europe,Europe,0.20116651695758758,-0.005392114120293612,306.5765342614481,573.43,1.5487816,571.619,1.194247
United Kingdom,2006,2.0468767,567.846,9.301,696.889,Northern Europe,Europe,0.10026749882790531,-0.004369338883258633,277.420716157451,570.338,1.8603446,573.43,1.5487816
United Kingdom,2007,2.3372478,559.566,9.093,678.446,Northern Europe,Europe,0.1418605722562576,-0.014581418201413676,239.4123549929109,567.846,2.0468767,570.338,1.8603446
United Kingdom,2008,2.8096128,544.932,8.785,655.32,Northern Europe,Europe,0.2021030889407618,-0.02615241097564902,193.9527040879085,559.566,2.3372478,567.846,2.0468767
United Kingdom,2009,2.988894,494.108,7.905,596.275,Northern Europe,Europe,0.06380993138983437,-0.09326668281547057,165.31466154370145,544.932,2.8096128,559.566,2.3372478
United Kingdom,2010,3.0432706,511.905,8.125,610.291,Northern Europe,Europe,0.018192883387634362,0.0360184413124256,168.20883427191785,494.108,2.988894,544.932,2.8096128
United Kingdom,2011,4.2681527,469.713,7.396,566.245,Northern Europe,Europe,0.40248872380918077,-0.08242154305974736,110.05065493556499,511.905,3.0432706,494.108,2.988894
United Kingdom,2012,4.868681,487.477,7.622,584.074,Northern Europe,Europe,0.14069981610545468,0.037818838311905356,100.12506467357382,469.713,4.2681527,511.905,3.0432706
United Kingdom,2013,6.6554303,477.611,7.418,570.685,Northern Europe,Europe,0.3669883691291338,-0.020238903579040568,71.76260263742827,487.477,4.868681,469.713,4.2681527
United Kingdom,2014,8.505534,438.807,6.765,530.489,Northern Europe,Europe,0.2779840846654198,-0.08124603495313121,51.59076431885405,477.611,6.6554303,487.477,4.868681
United Kingdom,2015,10.561546,422.461,6.461,517.176,Northern Europe,Europe,0.24172638660900048,-0.03725100100955547,39.99992046618932,438.807,8.505534,477.611,6.6554303
United Kingdom,2016,10.659087,399.43,6.062,494.167,Northern Europe,Europe,0.009235485032210278,-0.054516274875077264,37.47319071511472,422.461,10.561546,438.807,8.505534
United Kingdom,2017,12.440468,387.367,5.838,480.74,Northern Europe,Europe,0.16712322546949854,-0.030200535763462932,31.137654949958478,399.43,10.659087,422.461,10.561546
United Kingdom,2018,13.98007,379.73,5.689,474.72,Northern Europe,Europe,0.12375756281837624,-0.019715153846352473,27.162238815685473,387.367,12.440468,399.43,10.659087
United Kingdom,2019,15.684401,364.753,5.435,457.551,Northern Europe,Europe,0.12191147826870674,-0.039441181892397315,23.25578133331327,379.73,13.98007,387.367,12.440468
United Kingdom,2020,19.068272,326.263,4.844,415.25,Northern Europe,Europe,0.21574754432764132,-0.10552346382346411,17.110255192499874,364.753,15.684401,379.73,13.98007
United Kingdom,2021,17.482069,344.51,5.091,433.642,Northern Europe,Europe,-0.08318546116816461,0.055927273396002564,19.70647753420948,326.263,19.068272,364.753,15.684401
United Kingdom,2022,19.072384,313.835,4.603,402.284,Northern Europe,Europe,0.09096835162931804,-0.08903950538445915,16.45494344073609,344.51,17.482069,326.263,19.068272
United Kingdom,2023,19.976458,305.146,4.443,392.245,Northern Europe,Europe,0.04740225448480917,-0.027686523173004796,15.275280532715058,313.835,19.072384,344.51,17.482069
United States,1992,4.083339,5174.228,19.931,6248.525,Northern America,North America,-0.09639030927529368,0.02197747284837681,1267.1561190486514,5062.957,4.518919,5120.957,4.515783
United States,1993,4.377474,5272.851,20.077,6345.52,Northern America,North America,0.0720329612603805,0.01906042795176388,1204.5419344580914,5174.228,4.083339,5062.957,4.518919
